6.784660766961651823e-03,6.430678466076695902e-03,6.430678466076695902e-03,6.165191740412979612e-03,6.253687315634218376e-03,5.988200589970501218e-03,6.253687315634218376e-03,6.607669616519174297e-03,6.253687315634218376e-03,6.430678466076695902e-03,6.519174041297934666e-03,6.253687315634218376e-03,5.988200589970501218e-03,9.116519174041297635e-01,5.988200589970501218e-03
1.751700680272109262e-02,1.751700680272109262e-02,1.777210884353741874e-02,1.802721088435374486e-02,1.726190476190476650e-02,1.802721088435374486e-02,1.802721088435374486e-02,1.726190476190476650e-02,2.032312925170068688e-02,1.751700680272109262e-02,1.751700680272109262e-02,1.726190476190476650e-02,1.853741496598639710e-02,1.700680272108844038e-02,7.504251700680273363e-01
1.726190476190476650e-02,1.879251700680272669e-02,1.802721088435374486e-02,1.777210884353741874e-02,1.777210884353741874e-02,1.879251700680272322e-02,1.726190476190476650e-02,1.751700680272109262e-02,2.210884353741496972e-02,1.726190476190476650e-02,1.828231292517007445e-02,1.726190476190476650e-02,1.726190476190476650e-02,1.726190476190476650e-02,7.473639455782314922e-01
1.508295625942684612e-02,1.508295625942684612e-02,1.508295625942684612e-02,1.553544494720965341e-02,1.598793363499246070e-02,1.598793363499246070e-02,1.666666666666666990e-02,1.689291101055807182e-02,1.508295625942684612e-02,2.028657616892911089e-02,1.530920060331824803e-02,1.530920060331825150e-02,1.530920060331825150e-02,7.773001508295628303e-01,1.508295625942684612e-02
1.726190476190476650e-02,1.802721088435374486e-02,1.751700680272109262e-02,1.777210884353741874e-02,1.802721088435374486e-02,1.751700680272109262e-02,1.700680272108844038e-02,1.700680272108844038e-02,2.108843537414966524e-02,1.751700680272109262e-02,1.726190476190476650e-02,1.726190476190476650e-02,1.751700680272109262e-02,1.700680272108844038e-02,7.522108843537415046e-01
1.777210884353741874e-02,1.930272108843537893e-02,1.828231292517007098e-02,1.879251700680272669e-02,1.828231292517007098e-02,1.726190476190476650e-02,1.726190476190476650e-02,1.751700680272109262e-02,2.006802721088436076e-02,1.726190476190476650e-02,1.802721088435374486e-02,1.700680272108844038e-02,1.802721088435374486e-02,1.751700680272109262e-02,7.476190476190476275e-01
1.716666666666666688e-02,1.816666666666666777e-02,1.741666666666666710e-02,1.891666666666666496e-02,1.791666666666666408e-02,1.791666666666666755e-02,1.816666666666666777e-02,1.791666666666666755e-02,2.041666666666666630e-02,1.741666666666666710e-02,1.741666666666666710e-02,1.666666666666666644e-02,1.741666666666666710e-02,1.666666666666666644e-02,7.504166666666666208e-01
1.494768310911808763e-02,1.539611360239163083e-02,1.517189835575485923e-02,1.718983557548580537e-02,1.562032884902840243e-02,1.629297458893871897e-02,1.651718983557549231e-02,1.606875934230194564e-02,1.517189835575485923e-02,1.808669656203288831e-02,1.494768310911808763e-02,1.494768310911808763e-02,1.494768310911808763e-02,7.786248131539610373e-01,1.606875934230194564e-02
6.396713615023474908e-03,6.132629107981221739e-03,6.396713615023474908e-03,6.396713615023474908e-03,6.396713615023474908e-03,6.132629107981221739e-03,6.660798122065728077e-03,6.836854460093896857e-03,6.132629107981221739e-03,6.220657276995306129e-03,6.484741784037559298e-03,6.484741784037559298e-03,5.956572769953052959e-03,9.113262910798123340e-01,6.044600938967137349e-03
1.766666666666666732e-02,1.716666666666666688e-02,1.891666666666666843e-02,1.891666666666666496e-02,1.766666666666666385e-02,1.741666666666666710e-02,1.741666666666666710e-02,1.741666666666666710e-02,2.166666666666666741e-02,1.691666666666666666e-02,1.691666666666666666e-02,1.766666666666666732e-02,1.791666666666666408e-02,1.666666666666666644e-02,7.496666666666665924e-01
1.759259259259258676e-02,1.784511784511784091e-02,1.734006734006733955e-02,1.936026936026935541e-02,1.708754208754208540e-02,1.784511784511784438e-02,1.809764309764309506e-02,1.734006734006733955e-02,2.087542087542088032e-02,1.734006734006733955e-02,1.835016835016834921e-02,1.683501683501683124e-02,1.708754208754208540e-02,1.683501683501683124e-02,7.501683501683501509e-01
1.802721088435374486e-02,1.904761904761905281e-02,1.955782312925170505e-02,1.802721088435374486e-02,1.751700680272109262e-02,1.828231292517007098e-02,1.802721088435374486e-02,1.700680272108844038e-02,2.134353741496599483e-02,1.726190476190476650e-02,1.700680272108844038e-02,1.700680272108844038e-02,1.828231292517007098e-02,1.726190476190476650e-02,7.463435374149660628e-01
1.666666666666666644e-02,1.691666666666666666e-02,1.816666666666666777e-02,1.741666666666666363e-02,1.816666666666666430e-02,1.691666666666666666e-02,1.741666666666666710e-02,1.716666666666666688e-02,2.091666666666666674e-02,1.691666666666666666e-02,1.691666666666666666e-02,1.691666666666666666e-02,1.841666666666666452e-02,1.666666666666666644e-02,7.544166666666667354e-01
1.741666666666666710e-02,1.741666666666666710e-02,1.816666666666666777e-02,1.741666666666666710e-02,1.841666666666666799e-02,1.716666666666666688e-02,1.716666666666666688e-02,1.666666666666666644e-02,2.016666666666666607e-02,1.716666666666666688e-02,1.716666666666666688e-02,1.766666666666666385e-02,1.716666666666666341e-02,1.666666666666666644e-02,7.541666666666666519e-01
1.716666666666666688e-02,1.841666666666666452e-02,1.891666666666666496e-02,1.766666666666666385e-02,1.691666666666666666e-02,1.716666666666666341e-02,1.716666666666666688e-02,1.716666666666666688e-02,1.991666666666666585e-02,1.716666666666666688e-02,1.741666666666666710e-02,1.666666666666666644e-02,1.791666666666666755e-02,1.691666666666666666e-02,7.534166666666667345e-01
1.759259259259259370e-02,1.860269360269359989e-02,1.809764309764309506e-02,1.759259259259258676e-02,1.809764309764309506e-02,1.784511784511784438e-02,1.759259259259258676e-02,1.734006734006733608e-02,2.163299663299663583e-02,1.683501683501683124e-02,1.759259259259259023e-02,1.708754208754208540e-02,1.708754208754208540e-02,1.708754208754208540e-02,7.499158249158248690e-01
1.802721088435374486e-02,1.777210884353741874e-02,1.828231292517007098e-02,1.879251700680272669e-02,1.777210884353741874e-02,1.751700680272109262e-02,1.726190476190476650e-02,1.751700680272109262e-02,2.032312925170068341e-02,1.726190476190476650e-02,1.751700680272109262e-02,1.777210884353741874e-02,1.777210884353741874e-02,1.700680272108844038e-02,7.494047619047619069e-01
1.802721088435374486e-02,1.853741496598639710e-02,1.777210884353741874e-02,1.853741496598639710e-02,1.802721088435374486e-02,1.726190476190476650e-02,1.904761904761905281e-02,1.802721088435374833e-02,2.134353741496598789e-02,1.726190476190476650e-02,1.777210884353741874e-02,1.726190476190476650e-02,1.879251700680272669e-02,1.726190476190476650e-02,7.450680272108842761e-01
1.688988095238095483e-02,1.666666666666666990e-02,1.532738095238095344e-02,1.488095238095238013e-02,1.666666666666666990e-02,1.622023809523810006e-02,1.822916666666667129e-02,1.688988095238095483e-02,1.510416666666666852e-02,2.358630952380952675e-02,1.510416666666666852e-02,1.532738095238095344e-02,1.532738095238095344e-02,7.686755952380953660e-01,1.510416666666666852e-02
1.751700680272109262e-02,1.777210884353741874e-02,1.853741496598639710e-02,1.751700680272109262e-02,1.777210884353742221e-02,1.726190476190476650e-02,1.726190476190476650e-02,1.700680272108844038e-02,1.930272108843537546e-02,1.777210884353741874e-02,1.777210884353741874e-02,1.751700680272109262e-02,1.853741496598639710e-02,1.700680272108844038e-02,7.514455782312925436e-01
1.777210884353741874e-02,1.802721088435374486e-02,1.726190476190476650e-02,1.777210884353741874e-02,1.777210884353741874e-02,1.777210884353742221e-02,1.777210884353741874e-02,1.751700680272109262e-02,2.108843537414966524e-02,1.700680272108844038e-02,1.700680272108844038e-02,1.751700680272109262e-02,1.726190476190476650e-02,1.700680272108844038e-02,7.514455782312926546e-01
1.802721088435374486e-02,1.828231292517007098e-02,1.879251700680272669e-02,1.802721088435374833e-02,1.853741496598639710e-02,1.828231292517007098e-02,1.726190476190476650e-02,1.726190476190476650e-02,2.134353741496599136e-02,1.751700680272109262e-02,1.777210884353741874e-02,1.700680272108844038e-02,1.700680272108844038e-02,1.726190476190476650e-02,7.476190476190477385e-01
1.766666666666666732e-02,1.741666666666666710e-02,1.741666666666666710e-02,1.741666666666666710e-02,1.841666666666666452e-02,1.716666666666666341e-02,1.666666666666666644e-02,1.741666666666666363e-02,1.891666666666666496e-02,1.741666666666666710e-02,1.716666666666666688e-02,1.716666666666666688e-02,1.816666666666666430e-02,1.666666666666666644e-02,7.549166666666667913e-01
1.741666666666666710e-02,1.791666666666666755e-02,1.791666666666666755e-02,1.841666666666666452e-02,1.941666666666666541e-02,1.691666666666666666e-02,1.716666666666666688e-02,1.741666666666666710e-02,2.191666666666666763e-02,1.691666666666666666e-02,1.741666666666666363e-02,1.716666666666666688e-02,1.691666666666666666e-02,1.691666666666666666e-02,7.501666666666666483e-01
1.809764309764309506e-02,1.759259259259258676e-02,1.784511784511784091e-02,1.809764309764309506e-02,1.734006734006733608e-02,1.784511784511784091e-02,1.784511784511784091e-02,1.708754208754208540e-02,1.835016835016834921e-02,1.708754208754208540e-02,1.708754208754208540e-02,1.734006734006733608e-02,1.734006734006733955e-02,1.708754208754208540e-02,7.539562289562290465e-01
1.548148148148148495e-02,1.637037037037037540e-02,1.503703703703703973e-02,1.481481481481481885e-02,1.659259259259259628e-02,1.859259259259259459e-02,1.592592592592593018e-02,1.859259259259259806e-02,1.748148148148148673e-02,1.992592592592593026e-02,1.503703703703703973e-02,1.548148148148148495e-02,1.637037037037037540e-02,7.692592592592593093e-01,1.503703703703703973e-02
1.777210884353741874e-02,1.777210884353741874e-02,1.777210884353742221e-02,1.828231292517007098e-02,1.802721088435374486e-02,1.777210884353742221e-02,1.726190476190476650e-02,1.700680272108844038e-02,2.108843537414966524e-02,1.726190476190476650e-02,1.777210884353741874e-02,1.700680272108844038e-02,1.828231292517007098e-02,1.700680272108844038e-02,7.499149659863946216e-01
5.450450450450451678e-02,5.585585585585586127e-02,4.639639639639640128e-02,5.518018018018018556e-02,6.328828828828828024e-02,5.788288288288288841e-02,5.382882882882883413e-02,2.639639639639640434e-01,5.180180180180180699e-02,4.639639639639639435e-02,5.855855855855855718e-02,5.585585585585586127e-02,4.639639639639639435e-02,4.504504504504504292e-02,4.504504504504504292e-02
4.247967479674796820e-02,4.065040650406503975e-02,4.186991869918699205e-02,4.126016260162601590e-02,4.126016260162601590e-02,4.126016260162601590e-02,4.308943089430894435e-02,4.126016260162601590e-02,4.247967479674796820e-02,4.186991869918699205e-02,4.065040650406503975e-02,4.168699186991869365e-01,4.369918699186992050e-02,4.065040650406503975e-02,4.065040650406503975e-02
4.786324786324786668e-02,7.414529914529914556e-02,5.811965811965813522e-02,5.683760683760684385e-02,4.465811965811965212e-02,6.324786324786325908e-02,4.594017094017092961e-02,4.401709401709401337e-02,4.722222222222222099e-02,4.401709401709401337e-02,4.337606837606837462e-02,2.965811965811965267e-01,4.786324786324785974e-02,4.273504273504272893e-02,4.337606837606836768e-02
4.942028985507247035e-02,3.768115942028985033e-02,4.289855072463768376e-02,4.333333333333333481e-02,4.246376811594203271e-02,4.072463768115941463e-02,4.855072463768116825e-02,5.333333333333334370e-02,4.072463768115941463e-02,3.159420289855072866e-02,4.420289855072463692e-02,4.202898550724638582e-01,4.420289855072463692e-02,2.898550724637681195e-02,3.159420289855072866e-02
2.004560530679933700e-02,9.162520729684908369e-03,1.012645107794361496e-02,8.633913764510779340e-03,6.364013266998341800e-03,9.442371475953564505e-03,1.025082918739635141e-02,8.644485903814261851e-01,1.886401326699834249e-02,3.192371475953565459e-03,5.555555555555554900e-03,1.074834162520729719e-02,1.149461028192371413e-02,3.378938640132670562e-03,8.291873963515754981e-03
7.023809523809525050e-03,6.130952380952382763e-03,6.488095238095239851e-03,6.398809523809526230e-03,6.309523809523810874e-03,5.952380952380953785e-03,6.220238095238096385e-03,6.666666666666667962e-03,6.130952380952382763e-03,6.845238095238096072e-03,6.666666666666667962e-03,6.041666666666669142e-03,6.398809523809524495e-03,9.107738095238093745e-01,5.952380952380953785e-03
2.878787878787879631e-02,2.359307359307359284e-02,2.619047619047619804e-02,2.781385281385282543e-02,2.813852813852814674e-02,2.521645021645022022e-02,2.489177489177489197e-02,2.716450216450216892e-02,3.755411255411256199e-02,2.359307359307359284e-02,2.748917748917749718e-02,2.489177489177489197e-02,3.235930735930737240e-02,2.164502164502164414e-02,6.206709956709957066e-01
5.094422485726833247e-03,3.809837505489680008e-03,3.480456741326306593e-03,3.118137900746596660e-03,3.743961352657005671e-03,4.106280193236715170e-03,4.995608256477821092e-03,4.073342116820378653e-03,4.896794027228810672e-03,9.258454106280191720e-01,2.986385595081247121e-03,3.743961352657005671e-03,1.705094422485726666e-02,9.672815107597716733e-03,3.381642512077295305e-03
1.515151515151514847e-02,1.515151515151514847e-02,1.515151515151514847e-02,1.515151515151514847e-02,1.651515151515151394e-02,1.537878787878787720e-02,1.537878787878787720e-02,1.606060606060605994e-02,1.515151515151514847e-02,1.742424242424242195e-02,1.560606060606060420e-02,1.537878787878787720e-02,1.537878787878787720e-02,7.819696969696969813e-01,1.515151515151514847e-02
6.845238095238096072e-03,6.041666666666669142e-03,6.845238095238096940e-03,6.220238095238096385e-03,6.577380952380954340e-03,6.220238095238096385e-03,6.666666666666667962e-03,6.398809523809524495e-03,6.041666666666669142e-03,6.309523809523810874e-03,6.398809523809524495e-03,6.130952380952382763e-03,6.220238095238096385e-03,9.110416666666665275e-01,6.041666666666669142e-03
1.828231292517007098e-02,1.904761904761905281e-02,1.879251700680272669e-02,1.802721088435374486e-02,1.751700680272109262e-02,1.802721088435374486e-02,1.726190476190476650e-02,1.751700680272109262e-02,1.930272108843537893e-02,1.751700680272109262e-02,1.777210884353741874e-02,1.726190476190476650e-02,1.751700680272109262e-02,1.700680272108844038e-02,7.491496598639457716e-01
1.751700680272109262e-02,1.777210884353741874e-02,1.726190476190476650e-02,1.726190476190476650e-02,1.777210884353741874e-02,1.751700680272109262e-02,1.726190476190476650e-02,1.751700680272109262e-02,2.134353741496599136e-02,1.700680272108844038e-02,1.777210884353741874e-02,1.700680272108844038e-02,1.726190476190476650e-02,1.700680272108844038e-02,7.527210884353742193e-01
5.173160173160173958e-02,5.887445887445889176e-02,4.588744588744588654e-02,5.952380952380954826e-02,5.822510822510823525e-02,5.952380952380954826e-02,5.822510822510823525e-02,2.796536796536795988e-01,5.238095238095239609e-02,4.458874458874458740e-02,5.108225108225108307e-02,4.653679653679653611e-02,4.523809523809523697e-02,4.458874458874458740e-02,4.393939393939393784e-02
5.220883534136546572e-02,6.726907630522088732e-02,8.835341365461849006e-02,5.883534136546185456e-02,7.931726907630522183e-02,7.630522088353412780e-02,4.799196787148594934e-02,4.196787148594378902e-02,4.437751004016064760e-02,4.257028112449799673e-02,4.076305220883534586e-02,2.160642570281123831e-01,5.582329317269076746e-02,4.016064257028113815e-02,4.799196787148594934e-02
1.787665886026542153e-02,1.237314597970335696e-02,1.565183450429352696e-02,1.073380171740827629e-02,1.705698672911788033e-02,1.448087431693989222e-02,9.679937548790009533e-03,1.003122560499609787e-02,9.445745511319283971e-03,1.237314597970335696e-02,1.143637782982045645e-02,8.336846213895393598e-01,8.860265417642468333e-03,8.391881342701015475e-03,7.923497267759562618e-03
3.611111111111111466e-02,3.415032679738562449e-02,3.611111111111110772e-02,5.179738562091504989e-02,3.562091503267973691e-02,4.493464052287582389e-02,3.562091503267973691e-02,3.954248366013071725e-02,3.366013071895425368e-02,3.562091503267973691e-02,3.464052287581699530e-02,4.792483660130718581e-01,3.366013071895425368e-02,3.366013071895425368e-02,3.562091503267973691e-02
4.052287581699347274e-02,3.905228758169934644e-02,4.248366013071895597e-02,4.346405228758170453e-02,4.787581699346406261e-02,4.346405228758169759e-02,4.101307189542484355e-02,4.297385620915033372e-02,3.562091503267973691e-02,3.660130718954247853e-02,4.101307189542484355e-02,4.405228758169935088e-01,3.954248366013072419e-02,3.316993464052288287e-02,3.267973856209150513e-02
1.753144654088050619e-02,1.411163522012578997e-02,1.611635220125786500e-02,1.045597484276729675e-02,1.882861635220126409e-02,1.529088050314465763e-02,9.984276729559749680e-03,9.630503144654089381e-03,9.866352201257862914e-03,1.128144654088050411e-02,1.198899371069182471e-02,8.295597484276729938e-01,8.569182389937106750e-03,8.922955974842768784e-03,7.861635220125786153e-03
6.424242424242423977e-02,6.151515151515150881e-02,6.515151515151514083e-02,6.060606060606059386e-02,6.969696969696971556e-02,6.242424242424241682e-02,6.515151515151515471e-02,6.969696969696970168e-02,7.606060606060606466e-02,6.060606060606059386e-02,6.515151515151514083e-02,8.060606060606061163e-02,7.060606060606060275e-02,6.787878787878788567e-02,6.060606060606059386e-02
4.430325916853779938e-02,3.087653942981561372e-01,3.893889909505341418e-01,6.652718241818057938e-03,4.400728039736000186e-02,1.147513097911138404e-02,1.847247737633530562e-01,1.008709260393277464e-03,4.034837041573109857e-03,7.688643940940329772e-04,1.529223651085255499e-03,1.243451044430836198e-03,9.015445328978702539e-04,5.239164455331020865e-04,6.719058311219978149e-04
1.161616161616161810e-02,1.101010101010101334e-02,1.085858585858586085e-02,1.055555555555555761e-02,1.207070707070707384e-02,1.116161616161616410e-02,1.267676767676768033e-02,1.176767676767677059e-02,1.131313131313131486e-02,1.222222222222222460e-02,1.116161616161616410e-02,1.237373737373737535e-02,1.010101010101010360e-02,8.410101010101008745e-01,1.010101010101010360e-02
5.358974358974357907e-03,5.435897435897435633e-03,5.666666666666666206e-03,5.435897435897435633e-03,5.358974358974357907e-03,5.282051282051281049e-03,5.512820512820512490e-03,5.666666666666666206e-03,5.205128205128204191e-03,5.358974358974357907e-03,5.282051282051281049e-03,5.282051282051281049e-03,5.358974358974357907e-03,9.245897435897436623e-01,5.205128205128204191e-03
1.159203980099502741e-02,1.084577114427861047e-02,1.159203980099502915e-02,1.009950248756219179e-02,1.666666666666666990e-02,1.218905472636816131e-02,1.233830845771144609e-02,1.338308457711442911e-02,1.218905472636816305e-02,1.159203980099502741e-02,1.129353233830846133e-02,1.263681592039801217e-02,1.114427860696517655e-02,8.320398009950247253e-01,1.039800995024875788e-02
6.624934793948879588e-03,5.685967657798643785e-03,5.764214919144496768e-03,5.294731351069380601e-03,7.876890975482525592e-03,5.842462180490349752e-03,5.842462180490349752e-03,6.781429316640584688e-03,6.468440271257172754e-03,6.155451225873761686e-03,5.607720396452790801e-03,5.216484089723526750e-03,5.529473135106937817e-03,9.160146061554511610e-01,5.294731351069380601e-03
7.967556314931556471e-02,1.467526856379740285e-02,3.903483964728294286e-01,4.370667138003495739e-03,2.454211590958189082e-01,1.157328305740489872e-02,2.489502936035664082e-01,5.970266501698777472e-04,9.387458512539524711e-04,7.413735540760815973e-04,6.529978986233036945e-04,1.156739134704137979e-03,3.289538286297845728e-04,2.523615939040437200e-04,3.171704079027475227e-04
5.299145299145299054e-02,6.068376068376070409e-02,4.529914529914529780e-02,6.581196581196582795e-02,5.299145299145300442e-02,5.876068376068377397e-02,5.747863247863248259e-02,2.773504273504273088e-01,4.786324786324786668e-02,4.465811965811965212e-02,5.363247863247864317e-02,4.786324786324785974e-02,4.401709401709401337e-02,4.594017094017093655e-02,4.465811965811965212e-02
4.601449275362319569e-02,7.373188405797101441e-02,6.992753623188405210e-02,5.144927536231884424e-02,5.144927536231884424e-02,7.264492753623189025e-02,4.601449275362318875e-02,4.057971014492754713e-02,3.840579710144928494e-02,3.786231884057972286e-02,3.949275362318841603e-02,3.079710144927536031e-01,4.601449275362319569e-02,3.623188405797102274e-02,4.221014492753624031e-02
4.354166666666666602e-02,4.729166666666666241e-02,4.291666666666666546e-02,4.229166666666665797e-02,4.166666666666666435e-02,4.291666666666666546e-02,4.541666666666666768e-02,4.854166666666667740e-02,4.854166666666667046e-02,4.604166666666666824e-02,4.416666666666667351e-02,3.722916666666665764e-01,5.104166666666667268e-02,4.166666666666666435e-02,4.166666666666666435e-02
4.699453551912568389e-02,5.027322404371584869e-02,6.666666666666667962e-02,3.920765027322405116e-02,8.633879781420764066e-02,1.195355191256830540e-01,5.232240437158469648e-02,2.814207650273225017e-02,3.142076502732241844e-02,2.855191256830601904e-02,3.469945355191257630e-02,3.265027322404371879e-01,3.428961748633880396e-02,2.732240437158470897e-02,2.773224043715847784e-02
4.363295880149813122e-02,4.307116104868913969e-02,5.374531835205993702e-02,6.217228464419475437e-02,6.104868913857677132e-02,5.205992509363296245e-02,5.543071161048691853e-02,3.801498127340822986e-02,3.913857677902621290e-02,3.857677902621722138e-02,4.194756554307116359e-02,3.531835205992508997e-01,4.307116104868913969e-02,3.745318352059924527e-02,3.745318352059924527e-02
3.436426116838488254e-02,3.642611683848798187e-02,3.591065292096220357e-02,3.591065292096220357e-02,4.003436426116838837e-02,3.900343642611684564e-02,3.951890034364261006e-02,3.694158075601374630e-02,3.539518900343642527e-02,3.745704467353951767e-02,3.642611683848797494e-02,4.879725085910653348e-01,3.591065292096219663e-02,3.436426116838488254e-02,3.436426116838488254e-02
5.192982456140351338e-02,5.140350877192982615e-02,6.719298245614034604e-02,5.245614035087718674e-02,6.508771929824561098e-02,7.298245614035088480e-02,5.561403508771930321e-02,3.877192982456140885e-02,3.824561403508772855e-02,3.771929824561404132e-02,4.245614035087719867e-02,3.119298245614034459e-01,4.192982456140351838e-02,3.614035087719298656e-02,3.614035087719298656e-02
3.971631205673760434e-02,4.343971631205674477e-02,5.620567375886524608e-02,4.982269503546099543e-02,6.524822695035462083e-02,6.950354609929078331e-02,6.365248226950355470e-02,3.865248226950356025e-02,3.599290780141845003e-02,3.758865248226951616e-02,4.663120567375887704e-02,3.397163120567375794e-01,4.290780141843972273e-02,3.546099290780142799e-02,3.546099290780142799e-02
6.606060606060605578e-02,6.333333333333332482e-02,6.787878787878787179e-02,6.060606060606059386e-02,7.424242424242424865e-02,6.151515151515150881e-02,6.333333333333332482e-02,7.060606060606061662e-02,7.969696969696971056e-02,6.060606060606059386e-02,6.333333333333332482e-02,7.060606060606060275e-02,6.969696969696968780e-02,6.787878787878788567e-02,6.060606060606059386e-02
1.753774680603948505e-02,1.353077816492450833e-02,1.440185830429733041e-02,1.387921022067363855e-02,1.562137049941928271e-02,1.248548199767711940e-02,1.631823461091753968e-02,1.475029036004645890e-02,1.614401858304297804e-02,1.666666666666666990e-02,1.387921022067363508e-02,1.370499419279907517e-02,1.492450638792102227e-02,7.934959349593495581e-01,1.265969802555168278e-02
6.401579244218838852e-03,6.063169768753524577e-03,6.909193457416806794e-03,6.570783981951494254e-03,6.063169768753524577e-03,5.724760293288211170e-03,7.163000564015793367e-03,6.486181613085166553e-03,6.063169768753524577e-03,5.978567399887196009e-03,6.570783981951494254e-03,5.978567399887196009e-03,6.570783981951494254e-03,9.113085166384659042e-01,6.147772137619854013e-03
7.958333333333332885e-03,3.645833333333333391e-03,7.958333333333334619e-03,4.208333333333333023e-03,3.458333333333334092e-03,7.739583333333331823e-03,5.395833333333334078e-03,8.052083333333334703e-03,4.677083333333333440e-03,8.907395833333333623e-01,4.645833333333332545e-03,3.458333333333334092e-03,3.211458333333332832e-02,1.330208333333333069e-02,2.645833333333333370e-03
4.978632478632478986e-02,6.004273504273505147e-02,4.594017094017093655e-02,7.029914529914529919e-02,5.747863247863248259e-02,5.427350427350428191e-02,5.747863247863248259e-02,2.735042735042735318e-01,5.106837606837606736e-02,4.658119658119657530e-02,5.363247863247864317e-02,4.594017094017093655e-02,4.401709401709401337e-02,4.529914529914529780e-02,4.465811965811965212e-02
1.008856682769726232e-01,2.407407407407407413e-02,2.286634460547504188e-02,2.334943639291466033e-02,3.808373590982287032e-02,4.412238325281804541e-02,4.339774557165861774e-02,2.552334943639291559e-02,2.455716586151369257e-02,1.996779388083736242e-02,2.504025764895330061e-02,5.453301127214171817e-01,1.876006441223832671e-02,1.827697262479871174e-02,2.576489533011272481e-02
