5.952380952380952051e-02,1.470238095238095011e-01,5.952380952380952051e-02,6.309523809523810700e-02,6.130952380952381375e-02,6.309523809523810700e-02,5.952380952380952051e-02,5.952380952380952051e-02,5.952380952380952051e-02,5.952380952380952051e-02,6.309523809523810700e-02,5.952380952380952051e-02,6.130952380952381375e-02,5.952380952380952051e-02,6.488095238095240025e-02
6.289308176100628922e-02,1.100628930817610096e-01,6.855345911949686788e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.477987421383647748e-02,6.289308176100628922e-02,6.477987421383649136e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02
6.535947712418301025e-02,6.732026143790850736e-02,6.535947712418301025e-02,6.928104575163399059e-02,6.928104575163399059e-02,7.320261437908497093e-02,6.535947712418301025e-02,6.535947712418301025e-02,6.535947712418301025e-02,6.535947712418301025e-02,6.732026143790850736e-02,6.535947712418301025e-02,6.535947712418301025e-02,6.535947712418301025e-02,6.535947712418301025e-02
5.952380952380952051e-02,7.738095238095241135e-02,6.488095238095240025e-02,5.952380952380952051e-02,5.952380952380952051e-02,6.309523809523810700e-02,5.952380952380952051e-02,1.238095238095238138e-01,6.309523809523810700e-02,6.130952380952381375e-02,5.952380952380952051e-02,5.952380952380952051e-02,7.023809523809525224e-02,5.952380952380952051e-02,5.952380952380952051e-02
6.666666666666667962e-02,7.798742138364780918e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,9.685534591194969178e-02,6.666666666666667962e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02
6.289308176100628922e-02,8.176100628930818570e-02,6.289308176100628922e-02,6.477987421383649136e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.477987421383649136e-02,9.685534591194969178e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02
6.289308176100628922e-02,8.176100628930818570e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,9.685534591194969178e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.289308176100628922e-02,6.666666666666667962e-02,6.289308176100628922e-02,6.289308176100628922e-02
6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02
6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02
6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02,6.666666666666666574e-02
